protein_id,dG_H2O,m,Cm,survival_floor
prot_002266,7.0182347233527205,1.089490911395841,6.441756099058277,7.409696651977469e-05
prot_002267,4.092123969541334,1.333607025215426,3.068463117071768,4.079568771278129e-05
prot_002268,6.6811764205274375,1.1376844772443162,5.872609281538667,8.390954881971187e-05
prot_002269,8.432341922542285,1.1379994286494377,7.409794513297493,5.173219359327306e-05
prot_002270,5.547376205953325,1.2789533056846811,4.337434510936712,6.660641622847209e-05
prot_002271,5.349271951038179,1.5899495220509605,3.364428792769388,9.531570863868411e-05
prot_002272,7.054843545275576,1.812266959959881,3.8928279890021016,5.014483041894464e-05
prot_002273,8.109460017432008,1.295942982807156,6.257574696585817,2.5331158665189414e-05
prot_002274,8.428645435324032,1.1439000563196173,7.3683407818357365,5.949300879070058e-05
prot_002275,-1.5628376518054004,1.5406433669851032,-1.0144058549148394,5.4700797367403504e-05
prot_002276,4.674283561573471,1.549705561257042,3.0162397802727963,8.043249706202864e-05
prot_002277,0.5952317175706172,1.4689494768763365,0.4052091150448238,8.741795169660255e-05
prot_002278,8.324150689381401,1.4793757366053288,5.626799523211416,7.413577927274478e-05
prot_002279,5.7807722224403335,1.3688335411530155,4.223137473363628,9.743092363548519e-05
prot_002280,3.0426697483892577,1.4277537535162146,2.131088600464816,3.422752110192276e-05
prot_002281,0.25725073745621563,1.3500505158474232,0.19054897163958343,3.152760040823894e-05
prot_002282,2.068283511037918,1.7341562468033778,1.1926742557658498,3.621581294009212e-05
prot_002283,6.4453323344826945,2.1861983819607276,2.9481918876465794,7.03816560389482e-05
prot_002284,0.4523145425396655,1.451217511132229,0.3116793582422894,3.0928691379152584e-05
prot_002285,-0.877004655939527,1.3981609794826901,-0.6272558516573769,1.795756817060961e-05
prot_002286,8.656345098730611,1.4735058742131943,5.874659375452321,9.799499652325295e-05
prot_002287,7.170524194961402,1.2273874381796928,5.84210329347661,3.831496867001713e-05
prot_002288,0.39753916789759103,1.6314479132213877,0.2436726080409316,3.001552083783404e-05
prot_002289,1.5077385211599,1.52914310808574,0.9860022343149848,4.2287410201192854e-05
prot_002290,9.66484212557063,1.2870827135129292,7.509107242371135,2.4258262875166178e-05
prot_002291,6.498213841109409,1.6767972924482795,3.8753723365222124,1.321910326710928e-05
prot_002292,5.3262640505658965,1.405327245048099,3.7900525086479764,3.7484521081830844e-05
prot_002293,1.6915418250895642,1.1531080038464,1.4669413614744853,4.040766421903934e-05
prot_002294,1.589501729998267,1.5019933497052431,1.0582614965040935,8.299146141450412e-05
prot_002295,-1.5257165757172344,1.4679556775047669,-1.0393478489150636,4.92073089240577e-05
prot_002296,6.741782402823176,1.6964805931709206,3.9739814472159667,7.630770485862015e-05
prot_002297,-1.4818972993173856,1.6533137820671289,-0.8963194496960993,7.621413484408798e-05
prot_002298,-1.9417119466726516,1.3697482591297707,-1.417568471965981,8.100928706154882e-05
prot_002299,6.75394105433175,1.2738640615011727,5.30193233206739,9.266579959667058e-05
prot_002300,9.386485085789504,1.4004883351646813,6.70229437125998,5.4876820096290195e-05
prot_002301,7.078036572727726,1.5055134646730344,4.701410341929373,1.9355796832168614e-05
prot_002302,3.659682287492544,1.5422202704360304,2.372995840897517,1.3479664850430021e-05
prot_002303,3.8325429947304763,1.4869910940422821,2.5773812701944125,2.6821858373188276e-05
prot_002304,3.233637071789264,1.3748159229341337,2.352050931217055,8.462904821617458e-05
prot_002305,1.8957240053240039,1.7088756516895827,1.1093399355591977,6.169145491283341e-05
prot_002306,4.260570570230082,1.2233730732332504,3.482642101129321,2.2610641988403416e-05
prot_002307,3.173811485693381,2.2987211051602605,1.3806857554701537,2.1937261415012982e-05
prot_002308,5.178014560489297,1.6308254744185904,3.175088102137553,9.023526441416365e-05
prot_002309,8.777440966013135,1.117367146625941,7.855467195825423,5.680273237492372e-05
prot_002310,9.940113007885724,1.4528368637329554,6.841864531400552,2.547078917312533e-05
prot_002311,-1.0550805214049945,1.6339639605500274,-0.6457183554096455,9.070728533816748e-05
prot_002312,2.6162016719360968,1.30551606605213,2.003959767302956,7.48654456876495e-05
prot_002313,0.16847434920171356,1.0381532640857947,0.16228273322443704,5.299918392889077e-05
prot_002314,2.2254456871064043,1.137302747826084,1.9567750903268888,5.185588930445925e-05
prot_002315,1.449676222581076,1.5603198393801414,0.9290891431316927,7.053866131905186e-05
prot_002316,0.0944455795214596,0.9856528574800663,0.09582032741519207,4.0447827589151317e-05
prot_002317,7.168912641055486,1.0477063248532656,6.842482927703537,9.999191473244479e-05
prot_002318,3.95546491395083,1.5586798079440483,2.5377020307770737,8.060991172643034e-05
prot_002319,9.03094698660671,1.3390526592762715,6.7442806853374515,6.768638695514805e-05
prot_002320,-1.608890681035826,1.2181291019460827,-1.3207883125569062,7.187071964426737e-05
prot_002321,-1.196263842416121,1.2681077226231552,-0.9433456015405214,9.964754866622021e-05
prot_002322,2.839282995164129,1.0432172774776134,2.7216602489839974,1.097034800297267e-05
prot_002323,-1.0366721551515545,1.5424359041553044,-0.6721006379317104,1.2054220211162732e-05
prot_002324,1.1527551569780021,1.1914410318139947,0.9675301808457171,8.065250830783205e-05
prot_002325,9.832356916919483,1.2577467164154135,7.817437953598294,2.8845276423576736e-05
prot_002326,0.5075152898153688,1.5005463332149016,0.33822033920673655,7.166499087625312e-05
prot_002327,0.3774128969450885,1.3299571577946558,0.28377823656433954,5.5300639705182905e-05
prot_002328,4.8836880255485084,1.2159693464252228,4.016292055310323,3.8680311300857795e-05
prot_002329,3.9759794895178806,0.9404324575188039,4.227820358314655,3.082060135532094e-05
prot_002330,4.9652595664341375,1.506753604773744,3.29533611248916,7.990713043496446e-05
prot_002331,2.5208233385025602,1.4222936715597054,1.772364870145413,2.5388372326410556e-05
prot_002332,7.921148318739364,1.2623748456367367,6.27479892055673,2.4284891013453042e-05
prot_002333,-0.3370333826904459,1.1376814954193846,-0.2962458157642838,4.9773934897204526e-05
prot_002334,3.1407117500975876,1.4035780585699416,2.237646656643773,2.073491167866518e-05
prot_002335,6.277142181329045,1.5412080989602395,4.07287126609564,6.773606677822785e-05
prot_002336,8.418837283394797,1.4276418296528552,5.897023404982409,9.927737016048896e-05
prot_002337,2.434859276281092,1.9427127881699322,1.25332951484546,7.731219618368924e-05
prot_002338,4.812947189125033,1.6119218087055704,2.98584407949043,6.429114589821923e-05
prot_002339,-1.170320659912862,1.370280712774601,-0.8540736573188338,4.551746444409354e-05
prot_002340,0.04382905734194731,1.6227593258235147,0.027008969626290718,9.891906924311213e-05
prot_002341,-1.1703420504066262,1.4136919580611815,-0.8278621404989108,8.919489257900166e-05
prot_002342,6.734570703982262,1.4127113307333028,4.767124434746705,8.385317154254824e-05
prot_002343,1.4567196246656882,1.8143821491716938,0.8028736533429374,3.070060117086677e-05
prot_002344,6.684943482302053,1.1698325992314207,5.714444516842886,2.1122262428923443e-05
prot_002345,-1.2032206514807053,1.4065419386357958,-0.8554459831092618,2.601469645816053e-05
prot_002346,8.350573604899905,1.7760898546971036,4.701661677091232,3.328201849745327e-05
prot_002347,8.0263623773331,1.489246590707857,5.389545577887188,1.7352894439527407e-05
prot_002348,-0.9328550833966083,1.300386645090414,-0.7173674744496843,8.995800962510922e-05
prot_002349,-1.7149219225137617,0.995251593046286,-1.7231039211549457,2.6668097345911615e-05
prot_002350,-1.3245342442161059,0.8890541343256229,-1.4898240647863463,3.03948629382418e-05
prot_002351,8.243562077760807,2.1206199487133275,3.887335909842089,8.993425201722135e-05
prot_002352,0.816441868622749,1.4891040060676128,0.5482772629017281,9.623288808370229e-05
prot_002353,4.579279814298264,1.2456501579167687,3.67621662085017,2.99603013117001e-05
prot_002354,3.114930438160681,1.5013483651751407,2.0747552736018777,3.647656836915645e-05
prot_002355,7.546306314743225,1.1582814627202085,6.515088566660495,8.200926075124298e-05
prot_002356,3.866779617648047,1.3102683730332132,2.9511355820156324,9.73237498807784e-05
prot_002357,4.007930087935236,1.159842428072129,3.455581543604291,6.8470848755844e-05
prot_002358,9.869103273998828,1.0552920145892586,9.352011706295425,4.9832621571592665e-05
prot_002359,-0.19844531900891482,0.9189489087698373,-0.2159481524109607,7.071215880167211e-05
prot_002360,7.968447264951177,1.017085066565358,7.834592726702987,8.022551597352851e-05
prot_002361,-1.3790030527533825,1.717259642895591,-0.803025365708909,2.0139031331517057e-05
prot_002362,3.731785234875649,1.1492342423677802,3.2471928674758335,4.91768519547168e-05
prot_002363,8.636017887196282,1.5580743363421123,5.542750872510385,8.715718572122099e-05
prot_002364,5.982567587249456,1.695201672516173,3.529118502089243,7.348822067045935e-05
prot_002365,6.222575432393596,1.4046500171794452,4.429982811582208,2.383968781112905e-05
prot_002366,1.1598073870778265,1.3188482187700097,0.8794092986374819,7.796918730297728e-05
prot_002367,3.022897496337451,1.43774630371487,2.1025249646108244,7.006970026958353e-05
prot_002368,2.398972761988606,1.2880741080287919,1.8624493319409094,3.3818389180655564e-05
prot_002369,4.257318521895931,1.781140855464935,2.3902200147919426,4.096025940766309e-05
prot_002370,3.5467351617240177,2.0376129729657397,1.7406324011383552,3.829658454317113e-05
prot_002371,1.9227802225238722,1.8709280715424967,1.0277146683349647,9.939236835731186e-05
prot_002372,1.665767348454041,0.9104280455557626,1.8296529380717708,2.6534923734291773e-05
prot_002373,1.0102346998614657,1.2828278319465336,0.7875060664442856,8.464737706935209e-05
prot_002374,2.380566962617101,1.401165043349243,1.6989911173681345,5.775718777067286e-05
prot_002375,-0.20070226479127218,1.5358497773001123,-0.13067831747457032,8.924695163271667e-05
prot_002376,8.465251624042885,0.9910496243117827,8.541703075586586,9.83675021717535e-05
prot_002377,5.225432702001128,0.9878578229832012,5.289660698561869,9.649747836412572e-05
prot_002378,-0.3945628928737346,1.818169428752523,-0.21701106983437232,8.688277452598421e-05
prot_002379,6.326312010508016,1.2518824429965052,5.053439359182447,4.722149922683917e-05
prot_002380,8.171997615975679,1.039761093453127,7.859495481635924,3.44144745425229e-05
prot_002381,0.8504280646271067,1.122708506274335,0.7574789536860459,3.875476534215746e-05
prot_002382,-0.192792867952833,1.5137154102971648,-0.12736401217913537,6.878242282500109e-05
prot_002383,-1.8965929143949753,1.1876335328594392,-1.5969513001444058,4.0767450062328e-05
prot_002384,-1.4329959337221787,1.4693165563982105,-0.9752806006861681,4.913997794754686e-05
prot_002385,7.147016179642139,1.1511100803799716,6.208803398961609,1.7176275394252253e-05
prot_002386,9.846235984500325,0.9877083779167825,9.968768317291627,7.939104603763425e-05
prot_002387,-1.4614361302846808,1.8614360677590953,-0.7851121806423588,2.0032242303577888e-05
prot_002388,6.9768515089587115,1.5160529573197215,4.60198403708358,4.033238971063018e-05
prot_002389,-1.1376540099084793,1.3096004155345764,-0.8687031528193973,6.31390575004386e-05
prot_002390,5.105593898844002,1.2613718421293585,4.047651714045797,5.7805736596693166e-05
prot_002391,7.072903389138855,1.8765825131015648,3.769034049799895,9.038175061807476e-05
prot_002392,2.310452767212852,1.5758238986025133,1.466187160419276,6.928193233453353e-05
prot_002393,-1.8687833466720352,1.7609172586016768,-1.0612556254664762,8.10140300719386e-05
prot_002394,5.142272225505111,1.2457449459327352,4.127869225794773,3.7310133287260596e-05
prot_002395,9.894935537680333,1.414258753408668,6.9965524440498665,2.1903160310957092e-05
prot_002396,1.091409074061949,1.517269017462216,0.7193246955555974,7.689969991912783e-05
prot_002397,0.27389532624658974,1.2541504545998658,0.21839112304430452,2.382210802173661e-05
prot_002398,-0.5128892869578205,1.37350492849397,-0.3734164154184702,8.507495833498832e-05
prot_002399,4.663067438800674,1.245765460432941,3.7431343113174114,9.48715698876718e-05
prot_002400,5.15734119232328,1.5163165570202846,3.401229887285526,3.546350734113687e-05
prot_002401,7.507250046044828,1.0748632066460213,6.98437717434787,7.849045335150391e-05
prot_002402,7.036879283446116,1.5696713095549613,4.483027268582259,4.936044866881117e-05
prot_002403,8.710497937541046,1.489759767316955,5.846914468114937,3.6909761116652026e-05
prot_002404,7.669272380107616,1.344215445438741,5.705389270842985,4.8802900004231356e-05
prot_002405,0.9672049969533334,1.5316960728231273,0.6314601271847887,6.820905553680756e-05
prot_002406,4.670528858509133,1.3014566587180785,3.588693351578497,9.892614458937793e-05
prot_002407,1.5689435091229598,1.2243940742448076,1.2814040365971766,3.700393603080642e-05
prot_002408,1.9574245546180293,1.5608295887596688,1.2540924190023328,7.353488753678113e-05
prot_002409,9.183332430759956,1.5744012443058608,5.8329047083602905,4.013830928446526e-05
prot_002410,6.182750860804882,1.2649317761898868,4.887813696504649,3.262546673736681e-05
prot_002411,9.69508495901327,1.2434151886210345,7.7971421354159745,6.686579275808691e-05
prot_002412,3.002950440624934,1.3496935138109145,2.22491284865553,7.851592474088939e-05
prot_002413,4.449250880247719,1.253664805271822,3.5489956019647724,7.456474285474916e-05
prot_002414,3.8453850389970605,1.899320249232054,2.0246111947428838,9.483271107339595e-05
prot_002415,-0.712555309715277,1.4914777089345155,-0.4777512298352173,1.966322536998689e-05
prot_002416,0.8404239343192401,1.4040940398780126,0.598552454785903,5.8659729766046626e-05
prot_002417,4.331636327253786,1.1617497129321408,3.728545209898238,3.6175941402075684e-05
prot_002418,-1.1915083384039251,1.6229899982869669,-0.7341439809620134,8.352613707594482e-05
prot_002419,9.177543151706672,1.238810018854615,7.408353994579484,1.5582389657099465e-05
prot_002420,-0.5138758166795503,1.2286583164619516,-0.4182414344122203,2.582231067660392e-05
prot_002421,0.37576895700288526,1.6339414594017858,0.22997700122038692,7.948257055724125e-05
prot_002422,7.183854687263638,1.5127614883198868,4.748834990003757,4.1917718841466534e-05
prot_002423,-0.8367854985282355,0.848557622829546,-0.9861269005373424,7.136201015288622e-05
prot_002424,8.803337195384913,1.3565138780854036,6.489677206848798,9.986551099359101e-05
prot_002425,6.7084116486704275,1.4355903534312442,4.672928898300596,5.138641927608932e-05
prot_002426,-1.1765497146936932,1.3080703100680575,-0.8994544908159245,5.796858163313167e-05
prot_002427,6.3021647354278345,1.4456296487841744,4.35946007383577,9.777952568901605e-05
prot_002428,5.579542506055814,0.9748561435368095,5.723452165786282,7.717541399723849e-05
prot_002429,7.088193192879023,0.79474665883375,8.918808420384659,2.77081297726602e-05
prot_002430,7.93837422987203,1.1518606471569834,6.891783523871125,8.238701942400598e-05
prot_002431,6.6202067580778605,1.481302341002114,4.469179974156547,5.642725705096946e-05
prot_002432,5.034115543251663,0.7345339892489167,6.853482094680464,8.086324715774977e-05
prot_002433,1.8695598229813322,1.182656315296709,1.5808141374633344,6.386972723848305e-05
prot_002434,6.367283941959149,0.9530575801975606,6.680901630979386,3.0459830756654997e-05
prot_002435,9.483659015569353,1.3336871531549213,7.110857289983755,8.329956214751352e-05
prot_002436,5.050261366346492,2.071042467945014,2.438511737211067,1.018238803570848e-05
prot_002437,5.972138421211047,1.3404924382534762,4.455182476815855,8.992271983241604e-05
prot_002438,3.2455365063976087,1.3702204887104543,2.3686235413484855,8.367483031544506e-05
prot_002439,7.073449716916892,1.6558565449728797,4.271776886948104,9.731259925952504e-05
prot_002440,9.97200870806363,1.405978565404953,7.092575202376197,1.3198396663784347e-05
prot_002441,-0.07532811118716687,1.341078153455883,-0.05616981455782465,4.938710525933153e-05
prot_002442,0.42886335404514764,1.6850604212165972,0.25450918474217826,2.522183881518453e-05
prot_002443,4.473253103972674,1.5385642351676811,2.9074204389556435,4.36590582222929e-05
prot_002444,3.776504767139899,1.4831932857246073,2.5461986670839765,4.238122688469576e-05
prot_002445,4.858837414080625,1.3616758803661326,3.568277505785123,6.378049561334529e-05
prot_002446,-1.4111114273087235,1.3063791408799263,-1.0801699010275483,4.936869944036779e-05
prot_002447,2.8513174759653874,1.6818702422657708,1.6953254801179956,9.690158921990153e-05
prot_002448,4.99573914478673,1.3088903440575967,3.8167743902058278,3.499963937717719e-05
prot_002449,5.022296215659552,1.7909081050977997,2.8043293798066147,4.7687541375710055e-05
prot_002450,5.888007541220483,1.1354658001633025,5.185543712874197,7.305893202889168e-05
prot_002451,6.6425923480319655,1.8649402732619864,3.561825782448967,3.4888901582067584e-05
prot_002452,5.6985664400902785,1.5386112952059323,3.703707660177787,7.514299849039943e-05
prot_002453,7.482917864673221,1.1534589977015892,6.487372225266669,7.378412437606837e-05
prot_002454,5.497127616215099,1.5500202006624377,3.5464877256862666,7.410144001731095e-05
prot_002455,4.4500919504464544,1.229259132928541,3.6201414585749077,7.075687831445579e-05
prot_002456,5.274357146653731,1.4093912132357336,3.7422946142431686,8.357143195512479e-05
prot_002457,-0.7856795989600118,1.270164994793411,-0.6185649913047718,9.95438526922693e-05
prot_002458,1.2778784887062398,1.36327487813612,0.9373593757213258,1.498028097394771e-05
prot_002459,4.328797367897574,1.6900504750512164,2.5613420615537486,5.4743197768816685e-05
prot_002460,8.475846584820484,1.5529782936905485,5.457801064738777,8.317728370176239e-05
prot_002461,6.148618675455917,1.117841013297091,5.500441120263123,1.0004248884629932e-05
prot_002462,-0.915103058337229,1.130718134685679,-0.8093113838592609,5.906379200541674e-05
prot_002463,5.107299405332853,1.4779076813104628,3.455763489099809,6.938183940441114e-05
prot_002464,0.6608558516451875,1.4994669255835316,0.44072719469154625,2.7256840620244374e-05
prot_002465,6.808198717464675,1.2233380643950504,5.565263532310162,4.6073845298597155e-05
prot_002466,7.929290230104966,1.9246330635213966,4.119897127609963,8.10506074199868e-05
prot_002467,5.12147527107968,1.6473554162759663,3.1089072949766696,1.600144489344642e-05
prot_002468,5.096351317020517,1.235353252439964,4.125420244739422,2.213800598202546e-05
prot_002469,2.0630973185297683,1.2116961724913258,1.702652335929977,8.36262524478982e-05
prot_002470,3.355000253935713,1.3376436473093938,2.508142030715083,8.282849539183714e-05
prot_002471,8.369300245784146,1.310097228131205,6.388304673938268,6.313630273605641e-05
prot_002472,6.679843971605878,1.7998507330272144,3.7113321949597897,4.7456798699649096e-05
prot_002473,4.2370439163501175,1.7046790136449566,2.4855376774366693,1.950865705695954e-05
prot_002474,2.4187886349804515,1.4098539808146677,1.7156306028109256,8.302935644618373e-05
prot_002475,-1.3954431405373477,1.6032829146631116,-0.8703661267609554,3.175708250263183e-05
prot_002476,-0.28391118408337856,1.6504818604098406,-0.17201714898755624,9.218717718215209e-05
prot_002477,0.31630227447244774,1.416408414884178,0.22331290265478426,7.982541871012543e-05
prot_002478,2.480602519104097,1.5173964016012305,1.6347755382090299,1.7284225405674004e-05
prot_002479,9.329723764915295,1.5766616743234452,5.917391103528114,6.719437944703284e-05
prot_002480,4.0618407383049835,1.5434086528025288,2.631733812642215,9.285634029385984e-05
prot_002481,0.8180819591107729,1.1980694515499675,0.6828335018912327,8.912513816563093e-05
prot_002482,-0.7309983504618311,1.222539539694206,-0.5979343217354556,6.520175912942379e-05
prot_002483,2.0596662952355684,1.3214812998789143,1.5586041932067394,2.5476311243133786e-05
prot_002484,7.788767626612682,1.2154803893271382,6.407974735753954,7.122176409896763e-05
prot_002485,2.600113520926095,1.0427402691015335,2.4935389933357577,6.995278523707948e-05
prot_002486,7.270069672268962,1.6026566023462163,4.536261643090548,6.298612463918197e-05
prot_002487,7.632459713522547,1.500433193370398,5.086837419517413,3.3916856782937646e-05
prot_002488,-0.6701507636155504,1.0710065651399072,-0.6257205001614603,9.102671405288174e-05
prot_002489,5.303917031521404,1.3341426746367138,3.975524606441105,5.523192123546395e-05
prot_002490,9.509152760453329,1.3493393106957412,7.047265787839721,3.674037021633492e-05
prot_002491,2.825656898842647,1.4518826917356764,1.9462019314140802,3.2969986654977496e-05
prot_002492,-1.3886709319637327,1.1275957902641995,-1.2315325615381754,3.529160475898886e-05
prot_002493,9.079632283094544,1.0678778799908741,8.502500569795618,5.1498473026961283e-05
prot_002494,8.603995378869795,1.5533550434286616,5.5389754037676555,3.077663467774051e-05
prot_002495,4.265697366508022,1.030124670428121,4.140952536099531,5.656731086273065e-05
prot_002496,4.627037444128115,1.3363466874031378,3.462452885725057,2.7282114091241236e-05
prot_002497,0.5408932333134988,1.3116118483674728,0.4123881878520187,3.4385674845626955e-05
prot_002498,7.833409066535648,1.365902487236704,5.734969472369192,2.0769890839125066e-05
prot_002499,3.983200460705517,1.4725797002079954,2.704913330085229,4.216551938615264e-05
prot_002500,-1.5934664582893219,1.9274277851138224,-0.8267321196654956,4.653727040240555e-05
prot_002501,6.1961794773879735,1.0167119038007482,6.094331594058213,4.6334583706256555e-05
prot_002502,9.405955237632472,1.6682723219452238,5.638141395683545,7.523987493957559e-05
prot_002503,7.949805884149003,0.8470806718886152,9.38494543432853,5.350250568084387e-05
prot_002504,1.3263776825264775,1.8500533312634142,0.716940241728429,7.237047756924985e-05
prot_002505,-1.3600989807999122,0.9304363293788371,-1.4617861941267056,1.2982609042336836e-05
prot_002506,9.284216950458166,2.2790328496621246,4.073753018450168,4.9292978347242306e-05
prot_002507,9.244752698556418,1.295010328409881,7.138748236786556,1.8081801733544176e-05
prot_002508,4.3889838365544325,1.8122131783119442,2.4218915793575237,5.158918039360328e-05
prot_002509,5.707808940058421,1.7389881851545617,3.28225860807163,6.536795591009622e-05
prot_002510,3.5512007285296994,1.2829657863447197,2.7679621439067184,8.170654442074406e-05
prot_002511,3.037184405185104,1.3028085966372178,2.3312591066904385,5.9519720156003384e-05
prot_002512,-0.5666187688555957,1.1841680304411162,-0.47849524247375913,4.415520460467317e-05
prot_002513,-0.8389652196668478,1.6387705071414922,-0.5119479609931809,3.3801619170284695e-05
prot_002514,0.7927857601142496,1.2863112367478156,0.6163249899912654,9.616985409257852e-05
prot_002515,8.039688956878532,1.1884804174761556,6.764679365901148,2.7845692082862802e-05
prot_002516,-0.25001239117184015,1.5588173721902072,-0.16038594105514856,1.3817472272820269e-05
prot_002517,0.7203838229765287,1.1700388440953653,0.6156922281785484,2.1329145312060265e-05
prot_002518,4.58336871186649,1.3108499954268198,3.49648604177179,9.977545893587856e-05
prot_002519,0.5815746169392928,1.4303131546968435,0.4066064938503332,9.155080267871965e-05
prot_002520,-0.04151978338655482,1.2311963497761877,-0.03372312092551482,3.882320852229557e-05
prot_002521,4.759794900375547,1.2689153753753808,3.751073548909805,1.0346425941134362e-05
prot_002522,2.417119251959386,1.9030709614052954,1.2701151459819968,7.9048542418082e-05
prot_002523,5.5139114300856304,1.3439663392201033,4.102715424617944,3.704826315696265e-05
prot_002524,8.946464084904115,1.3028404528866313,6.866891540773032,1.1993439994012723e-05
prot_002525,-0.18808242277918819,1.351813749664833,-0.13913338492512087,5.109441311656429e-05
prot_002526,8.961203917756766,1.533209474893674,5.844735546248964,4.817403602129116e-05
prot_002527,8.829879609075023,1.1384862169069376,7.75580720956308,4.255827258881784e-05
prot_002528,7.949051000030834,1.5248793874165,5.212904748813198,6.880306580130338e-05
prot_002529,5.575431007673022,1.4734937397563792,3.7838172346730423,7.534129144259056e-05
prot_002530,5.441759889586569,0.9789655361432297,5.558683823564552,6.0326539457663786e-05
prot_002531,5.670551919238019,2.0043570926683993,2.8291126067206003,1.1258809612867946e-05
prot_002532,6.285946614613758,1.8750492931819651,3.352416727107203,1.201743874558269e-05
prot_002533,-1.8022135928461158,1.1928669962137006,-1.5108252626374545,8.935693927002771e-05
prot_002534,9.497110949927796,1.1184982407504371,8.49094849139492,2.6779838456216917e-05
prot_002535,5.027245137586958,1.46533302290689,3.4307867624617088,4.5825793417205684e-05
prot_002536,7.37759007282906,1.0526381944075298,7.008666521911155,1.9317456020368356e-05
prot_002537,2.5273820687363577,1.8391965660233758,1.3741772442523337,3.0637087755760854e-05
prot_002538,-1.8512334330104485,1.2747900386365925,-1.4521869303202048,5.368182928718065e-05
prot_002539,4.116815918517327,1.9364058928606218,2.12600877413961,3.11991911562596e-05
prot_002540,4.086281431791147,1.1871928401525207,3.441969403442642,6.931743860965471e-05
prot_002541,3.2438714597374214,1.368933294638114,2.3696344244406435,4.3057756212145256e-05
prot_002542,2.076604649944921,1.8038346462570267,1.151216744979311,8.096200900660224e-05
prot_002543,0.9979130537166645,1.3123564534381997,0.7603978714032036,6.417554071662972e-05
prot_002544,4.330538493966193,1.4782967571033452,2.9294108054810897,3.28568551243639e-05
prot_002545,2.5033376763219293,1.7419479312110244,1.4370909896150437,8.275446694525028e-05
prot_002546,9.639182596597704,1.2526518027765563,7.6950215337031755,9.388783632573042e-05
prot_002547,0.07512769320317725,1.0877642233956266,0.06906615568643577,2.0803986911448743e-05
prot_002548,1.8359868115250437,1.0457455932392048,1.755672530101763,7.026971319630066e-05
prot_002549,1.527525651094852,1.5732739813644918,0.970921574492726,6.677159409231708e-05
prot_002550,4.519710114831484,1.513201967530499,2.986851862350878,7.027414611859124e-05
prot_002551,3.991363083689775,1.73118279467099,2.3055699813885515,1.280671754469505e-05
prot_002552,5.724885585091277,1.3253323959233796,4.31958473413959,1.2531327525385987e-05
prot_002553,9.400021246890494,1.051612589018208,8.938673181600471,3.653303500521373e-05
prot_002554,1.4226530259264085,0.8745216527904457,1.6267785038677676,1.7220976804489455e-05
prot_002555,6.313258831059958,2.484483382306676,2.5410750886965165,4.294701797994685e-05
prot_002556,-1.6995175639377966,1.5555930263063458,-1.0925206883790102,8.851786307462702e-05
prot_002557,1.1486616728034944,1.4388304381335697,0.7983301175456935,4.1899265309162314e-05
prot_002558,3.5646367359591133,1.4802340078417082,2.4081575731100924,4.535616229679345e-05
prot_002559,-1.6280625382263865,1.0514860475436039,-1.548344404597411,3.407698308021516e-05
prot_002560,5.4120335266436665,1.1942254764960387,4.53183559818456,4.7944288926714795e-05
prot_002561,6.139727300820498,1.984046135196249,3.0945486558522974,8.177609181672379e-05
prot_002562,6.960780578056561,1.5970236749958588,4.358595734702938,8.478022009839723e-05
prot_002563,4.198894058116148,1.2017186074597432,3.4940742633518784,4.789530700595084e-05
prot_002564,5.24733597974352,1.0953885834031527,4.790387684561308,4.571745057656766e-05
prot_002565,2.752783015341847,1.262802446210891,2.179899970578712,2.7555892396929522e-05
prot_002566,-1.5049636099212496,1.3144076490885617,-1.1449747808184345,9.7804148405013e-05
prot_002567,-0.8005777307058435,2.109184634779427,-0.37956740130982686,3.798957860619883e-05
prot_002568,5.859951090417569,1.3482652436606468,4.3462895138551065,4.08378373831882e-05
prot_002569,9.946663595029316,1.103582691751867,9.013065961771858,4.868708003947166e-05
prot_002570,-1.8103611300404459,1.3836871222490597,-1.3083601783457128,1.7239015917423933e-05
prot_002571,4.691001961916593,1.4760062052919976,3.178172249613662,3.956838641443342e-05
prot_002572,7.012105034590695,1.0836802867626616,6.47064002201087,9.375262339321532e-05
prot_002573,7.921297936166544,1.5172588877395625,5.2207952117966006,1.6698859898234173e-05
prot_002574,4.542458814671681,1.7829252728168221,2.5477561420704444,3.164367305609756e-05
prot_002575,5.438991762209261,1.4393714039830592,3.778727121546508,2.959759007970032e-05
prot_002576,6.360699343294641,1.193701765641677,5.328549832441132,3.115625751155289e-05
prot_002577,8.307594996321168,1.2594790072025883,6.5960567415673355,9.591541925954686e-05
prot_002578,-0.5325255535661761,1.004716127375618,-0.5300258839849287,7.376999373720132e-05
prot_002579,9.114186355298362,1.3630232217464557,6.686743270316598,9.278125690052079e-05
prot_002580,-1.68779115738116,1.4897796572583062,-1.1329132795968373,8.718495268368908e-05
prot_002581,8.034397011493304,1.170166117672643,6.866031147332321,6.622714836166578e-05
prot_002582,-1.0791148812836329,2.063517945545642,-0.5229491139696825,6.038277856391584e-05
prot_002583,0.3355385392590673,1.6403803500542697,0.20454923106581133,5.581899127723796e-05
prot_002584,-1.9532702434264086,0.978158818361647,-1.9968845618526554,7.205798151890174e-05
prot_002585,3.3430804664324882,0.9821804055968649,3.4037336189790093,7.31642319442163e-05
prot_002586,2.012310720608707,1.149891368892154,1.750000717500331,6.395117524535937e-05
prot_002587,-0.008085062155672063,1.9176669519388208,-0.004216092970417942,5.0404727272332534e-05
